275742,UNKNOWN,SCAI,E4:AA:5D:E2:A1:03,-77,6
275742,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-78,6
275742,UNKNOWN,eduspot,E4:AA:5D:E2:A1:00,-79,6
275742,UNKNOWN,eduroam,E4:AA:5D:E2:A1:02,-79,6
275742,UNKNOWN,CONGRES,E4:AA:5D:E2:A1:01,-80,6
275742,UNKNOWN,eduroam,E4:AA:5D:DE:D3:32,-80,11
275742,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-81,1
275742,UNKNOWN,eduroam,E4:AA:5D:E2:A2:02,-81,1
275742,UNKNOWN,Anee,AE:6C:EF:9F:0D:0A,-81,11
275742,UNKNOWN,eduspot,E4:AA:5D:DE:D3:30,-81,11
275742,UNKNOWN,SCAI,E4:AA:5D:DE:D3:33,-81,11
275742,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-82,1
275742,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-82,1
275742,UNKNOWN,CONGRES,E4:AA:5D:DE:D3:31,-82,11
275742,UNKNOWN,CONGRES,58:97:BD:D7:A6:61,-84,1
275742,UNKNOWN,CONGRES,58:97:BD:07:D6:62,-84,1
275742,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-86,1
275742,UNKNOWN,eduroam,E4:AA:5D:AC:41:22,-87,1
275742,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-89,11
275742,UNKNOWN,La colombe,AA:20:5F:72:D3:C4,-90,1
275742,UNKNOWN,Bonjour ?,7A:B5:59:95:5A:5D,-91,11
275742,UNKNOWN,SCAI,E4:AA:5D:E7:F3:13,-92,11
275742,UNKNOWN,eduspot,E4:AA:5D:E7:F3:10,-92,11
282427,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-40,6
282427,UNKNOWN,eduspot,E4:AA:5D:E9:D4:00,-67,11
282427,UNKNOWN,CONGRES,E4:AA:5D:E9:D4:01,-68,11
282427,UNKNOWN,eduroam,E4:AA:5D:E9:D4:02,-68,11
282427,UNKNOWN,SCAI,E4:AA:5D:E9:D4:03,-70,11
282427,UNKNOWN,Lea,C2:23:11:86:F8:9B,-72,1
282427,UNKNOWN,eduspot,E4:AA:5D:DE:DC:C0,-72,1
282427,UNKNOWN,eduroam,E4:AA:5D:DE:DC:C2,-72,1
282427,UNKNOWN,CONGRES,E4:AA:5D:DE:DC:C1,-72,1
282427,UNKNOWN,SCAI,E4:AA:5D:DE:DC:C3,-72,1
282427,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-74,6
282427,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-74,6
282427,UNKNOWN,eduroam,E4:AA:5D:E2:A1:02,-75,6
282427,UNKNOWN,CONGRES,E4:AA:5D:E2:A1:01,-76,6
282427,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-76,6
282427,UNKNOWN,eduspot,E4:AA:5D:DE:D3:30,-76,11
282427,UNKNOWN,eduspot,E4:AA:5D:E2:A1:00,-77,6
282427,UNKNOWN,La colombe,AA:20:5F:72:D3:C4,-77,1
282427,UNKNOWN,eduroam,E4:AA:5D:E2:A2:02,-80,1
282427,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-80,1
282427,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-80,1
282427,UNKNOWN,SCAI,E4:AA:5D:DE:D3:33,-80,11
282427,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-81,1
282427,UNKNOWN,Pantheon-Assas,D8:C7:C8:A8:BC:21,-83,1
282427,UNKNOWN,eduroam,58:97:BD:07:D6:64,-83,1
282427,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-84,1
282427,UNKNOWN,CONGRES,58:97:BD:D7:A6:61,-86,1
282427,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-88,10
282427,UNKNOWN,ISCD,E8:65:D4:72:F9:79,-91,6
282427,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-91,6
282427,UNKNOWN,minifor,B0:7F:B9:3E:51:5D,-95,13
289098,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-41,6
289098,UNKNOWN,eduspot,E4:AA:5D:E9:D4:00,-65,11
289098,UNKNOWN,eduroam,E4:AA:5D:E9:D4:02,-65,11
289098,UNKNOWN,SCAI,E4:AA:5D:E9:D4:03,-65,11
289098,UNKNOWN,CONGRES,E4:AA:5D:E9:D4:01,-66,11
289098,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-70,6
289098,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-71,6
289098,UNKNOWN,SCAI,E4:AA:5D:E2:A1:03,-77,6
289098,UNKNOWN,SCAI,E4:AA:5D:DE:DC:C3,-77,1
289098,UNKNOWN,eduroam,E4:AA:5D:DE:DC:C2,-77,1
289098,UNKNOWN,CONGRES,E4:AA:5D:DE:DC:C1,-77,1
289098,UNKNOWN,eduspot,E4:AA:5D:E2:A1:00,-78,6
289098,UNKNOWN,eduspot,E4:AA:5D:DE:DC:C0,-78,1
289098,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-78,6
289098,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-79,11
289098,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-79,11
289098,UNKNOWN,CONGRES,00:F6:63:DD:3C:F2,-79,11
289098,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-80,6
289098,UNKNOWN,Lea,C2:23:11:86:F8:9B,-80,1
289098,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-81,1
289098,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-82,1
289098,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-82,1
289098,UNKNOWN,Pantheon-Assas,D8:C7:C8:A8:BC:21,-83,1
289098,UNKNOWN,eduspot,E4:AA:5D:DE:D3:30,-84,11
289098,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-85,1
289098,UNKNOWN,ISIR,E8:65:D4:4E:A6:81,-85,7
289098,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-85,11
289098,UNKNOWN,SCAI,E4:AA:5D:DE:D3:33,-86,11
289098,UNKNOWN,eduspot,58:97:BD:07:D6:61,-87,1
289098,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-87,1
289098,UNKNOWN,La colombe,AA:20:5F:72:D3:C4,-87,1
289098,UNKNOWN,SCAI,58:97:BD:D7:A6:63,-88,1
289098,UNKNOWN,eduroam,A0:D3:C1:B7:13:F2,-89,13
289098,UNKNOWN,eduspot,D8:C7:C8:A8:B8:72,-91,1
289098,UNKNOWN,Redmi Note 10 Pro,3A:69:E1:D3:72:ED,-91,11
289098,UNKNOWN,eduspot,A0:D3:C1:B7:13:F1,-93,13
289098,UNKNOWN,mac_mini,BE:F6:59:3D:9B:D1,-95,11
295807,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-48,6
295807,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-59,6
295807,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-59,6
295807,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-60,6
295807,UNKNOWN,🧌,0A:EC:AF:A6:09:4E,-70,11
295807,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-72,11
295807,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-77,1
295807,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-77,1
295807,UNKNOWN,CONGRES,00:F6:63:AC:D6:32,-78,6
295807,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-79,6
295807,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-79,1
295807,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-79,11
295807,UNKNOWN,eduroam,00:F6:63:AC:D6:34,-81,6
295807,UNKNOWN,eduspot,00:F6:63:AC:D6:31,-83,6
295807,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-83,10
295807,UNKNOWN,ISIR,E8:65:D4:72:AC:69,-85,1
295807,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-87,1
295807,UNKNOWN,eduroam,58:97:BD:D0:96:B4,-87,1
295807,UNKNOWN,ISIR,E8:65:D4:72:AC:61,-87,1
295807,UNKNOWN,eduspot,00:F6:63:E6:2E:D1,-87,6
295807,UNKNOWN,eduspot,58:97:BD:D0:96:B1,-88,1
295807,UNKNOWN,eduspot,00:F6:63:B1:CD:91,-90,11
295807,UNKNOWN,eduroam,A0:D3:C1:B7:13:F2,-91,13
295807,UNKNOWN,eduspot,A0:D3:C1:B7:13:F1,-94,13
302448,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-46,6
302448,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-64,6
302448,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-64,6
302448,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-64,6
302448,UNKNOWN,🧌,0A:EC:AF:A6:09:4E,-71,11
302448,UNKNOWN,CONGRES,E4:AA:5D:E9:D4:01,-78,11
302448,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-79,11
302448,UNKNOWN,CONGRES,00:F6:63:DD:3C:F2,-79,11
302448,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-80,6
302448,UNKNOWN,eduspot,00:F6:63:AC:D6:31,-81,6
302448,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-81,11
302448,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-81,11
302448,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-82,1
302448,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-82,1
302448,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-83,1
302448,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-85,10
302448,UNKNOWN,ISCD,E8:65:D4:72:F9:71,-85,11
302448,UNKNOWN,eduspot,E4:AA:5D:DE:DC:C0,-87,1
302448,UNKNOWN,eduroam,E4:AA:5D:DE:DC:C2,-87,1
302448,UNKNOWN,eduroam,E4:AA:5D:E2:A1:02,-88,6
302448,UNKNOWN,CONGRES,E4:AA:5D:E2:A1:01,-88,6
302448,UNKNOWN,SCAI,E4:AA:5D:E2:A1:03,-88,6
302448,UNKNOWN,ISIR,E8:65:D4:72:AC:61,-88,1
302448,UNKNOWN,eduspot,E4:AA:5D:E2:A1:00,-89,6
302448,UNKNOWN,ISIR,E8:65:D4:72:AC:69,-89,1
302448,UNKNOWN,CONGRES,E4:AA:5D:DE:D3:31,-89,11
302448,UNKNOWN,SCAI,E4:AA:5D:DE:D3:33,-89,11
302448,UNKNOWN,eduspot,58:97:BD:D0:96:B1,-90,1
302448,UNKNOWN,CNAG,CC:40:D0:A8:8D:95,-90,10
302448,UNKNOWN,SWIU,90:4C:81:7E:0E:B1,-90,11
302448,UNKNOWN,CONGRES,58:97:BD:D0:96:B2,-91,1
302448,UNKNOWN,Lea,C2:23:11:86:F8:9B,-91,1
302448,UNKNOWN,SWIM,90:4C:81:7E:0E:B2,-91,11
302448,UNKNOWN,SCAI,E4:AA:5D:DE:DC:C3,-92,1
302448,UNKNOWN,SWING,90:4C:81:7E:0E:B0,-92,11
309144,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-44,6
309144,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-68,6
309144,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-69,6
309144,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-69,6
309144,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-76,1
309144,UNKNOWN,eduspot,E4:AA:5D:E9:D4:00,-79,11
309144,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-80,6
309144,UNKNOWN,SCAI,E4:AA:5D:E9:D4:03,-80,11
309144,UNKNOWN,CONGRES,E4:AA:5D:E9:D4:01,-81,11
309144,UNKNOWN,eduroam,E4:AA:5D:E9:D4:02,-81,11
309144,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-83,11
309144,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-84,11
309144,UNKNOWN,ISIR,E8:65:D4:4E:A6:81,-85,7
309144,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-85,11
309144,UNKNOWN,CONGRES,00:F6:63:DD:3C:F2,-86,11
309144,UNKNOWN,eduroam,00:F6:63:AC:D6:34,-87,6
309144,UNKNOWN,Pantheon-Assas,D8:C7:C8:A8:BC:21,-88,1
309144,UNKNOWN,ISIR,E8:65:D4:72:AC:61,-89,1
309144,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-90,1
309144,UNKNOWN,ISCD,E8:65:D4:72:F9:71,-91,11
309144,UNKNOWN,eduroam,E4:AA:5D:E2:A1:02,-92,6
309144,UNKNOWN,🧌,0A:EC:AF:A6:09:4E,-92,11
309144,UNKNOWN,SCAI,E4:AA:5D:E2:A1:03,-93,6
315589,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-42,6
315589,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-70,6
315589,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-70,6
315589,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-70,6
315589,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-74,1
315589,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-78,6
315589,UNKNOWN,eduroam,E4:AA:5D:E9:D4:02,-81,11
315589,UNKNOWN,CONGRES,E4:AA:5D:E9:D4:01,-82,11
315589,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-83,11
315589,UNKNOWN,SCAI,E4:AA:5D:E9:D4:03,-83,11
315589,UNKNOWN,Pantheon-Assas,D8:C7:C8:A8:BC:21,-84,1
315589,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-84,11
315589,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-85,1
315589,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-86,11
315589,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-87,1
315589,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-87,1
315589,UNKNOWN,eduspot,D8:C7:C8:A8:BC:22,-87,1
315589,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-88,1
315589,UNKNOWN,🧌,0A:EC:AF:A6:09:4E,-89,11
315589,UNKNOWN,eduroam,E4:AA:5D:E2:A1:02,-90,6
315589,UNKNOWN,CONGRES,E4:AA:5D:E2:A1:01,-90,6
315589,UNKNOWN,eduspot,E4:AA:5D:E2:A1:00,-91,6
315589,UNKNOWN,ISIR,E8:65:D4:72:AC:61,-91,1
322196,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-37,6
322196,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-67,6
322196,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-67,6
322196,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-67,6
322196,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-72,6
322196,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-79,1
322196,UNKNOWN,SCAI,E4:AA:5D:E9:D4:03,-79,11
322196,UNKNOWN,ISIR,E8:65:D4:72:AC:61,-80,1
322196,UNKNOWN,eduspot,E4:AA:5D:E9:D4:00,-80,11
322196,UNKNOWN,eduroam,E4:AA:5D:E9:D4:02,-80,11
322196,UNKNOWN,CONGRES,E4:AA:5D:E9:D4:01,-80,11
322196,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-82,11
322196,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-82,11
322196,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-83,11
322196,UNKNOWN,eduspot,D8:C7:C8:A8:BC:22,-84,1
322196,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-84,10
322196,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-85,1
322196,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-86,1
322196,UNKNOWN,CONGRES,E4:AA:5D:E2:A1:01,-87,6
322196,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-87,1
322196,UNKNOWN,eduroam,00:F6:63:AC:D6:34,-88,6
322196,UNKNOWN,🧌,0A:EC:AF:A6:09:4E,-90,11
322196,UNKNOWN,Pantheon-Assas,D8:C7:C8:24:D0:51,-90,11
328731,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-39,6
328731,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-68,6
328731,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-68,6
328731,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-69,6
328731,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-72,1
328731,UNKNOWN,CONGRES,E4:AA:5D:E9:D4:01,-81,11
328731,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-82,1
328731,UNKNOWN,eduspot,E4:AA:5D:E9:D4:00,-82,11
328731,UNKNOWN,SCAI,E4:AA:5D:E9:D4:03,-82,11
328731,UNKNOWN,eduroam,E4:AA:5D:E9:D4:02,-82,11
328731,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-83,6
328731,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-83,1
328731,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-83,11
328731,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-84,1
328731,UNKNOWN,ISIR,E8:65:D4:72:AC:61,-84,1
328731,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-85,11
328731,UNKNOWN,eduroam,00:F6:63:AC:D6:34,-86,6
328731,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-87,1
328731,UNKNOWN,eduroam,E4:AA:5D:E2:A1:02,-87,6
328731,UNKNOWN,CONGRES,00:F6:63:AC:D6:32,-88,6
328731,UNKNOWN,SCAI,E4:AA:5D:E2:A1:03,-88,6
335359,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-43,6
335359,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-66,6
335359,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-66,6
335359,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-66,6
335359,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-77,6
335359,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-79,1
335359,UNKNOWN,eduroam,E4:AA:5D:E9:D4:02,-80,11
335359,UNKNOWN,CONGRES,E4:AA:5D:E9:D4:01,-80,11
335359,UNKNOWN,eduspot,E4:AA:5D:E9:D4:00,-80,11
335359,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-82,10
335359,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-82,11
335359,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-83,1
335359,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-83,1
335359,UNKNOWN,SCAI,E4:AA:5D:E9:D4:03,-83,11
335359,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-83,11
335359,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-84,1
335359,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-84,11
335359,UNKNOWN,CONGRES,00:F6:63:DD:3C:F2,-84,11
335359,UNKNOWN,CONGRES,E4:AA:5D:E2:A1:01,-84,6
335359,UNKNOWN,eduroam,00:F6:63:AC:D6:34,-85,6
335359,UNKNOWN,SCAI,E4:AA:5D:DE:DC:C3,-85,1
335359,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-87,1
335359,UNKNOWN,ISCD,E8:65:D4:72:F9:71,-87,11
335359,UNKNOWN,eduroam,E4:AA:5D:E2:A1:02,-88,6
335359,UNKNOWN,CNAG,CC:40:D0:A8:8D:95,-88,10
335359,UNKNOWN,Pantheon-Assas,D8:C7:C8:A8:BC:21,-89,1
335359,UNKNOWN,eduspot,E4:AA:5D:DE:DC:C0,-89,1
335359,UNKNOWN,Pantheon-Assas,D8:C7:C8:A8:AA:31,-90,6
335359,UNKNOWN,SCAI,E4:AA:5D:E2:A1:03,-91,6
335359,UNKNOWN,eduspot,E4:AA:5D:DE:D3:30,-91,11
335359,UNKNOWN,mac_mini,BE:F6:59:3D:9B:D1,-91,11
335359,UNKNOWN,Baby shark,36:29:12:CC:24:D9,-92,6
335359,UNKNOWN,eduspot,D8:C7:C8:A8:AA:32,-93,6
342206,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-45,6
342206,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-71,6
342206,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-71,6
342206,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-72,6
342206,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-79,1
342206,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-80,1
342206,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-82,1
342206,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-83,1
342206,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-85,11
342206,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-85,11
342206,UNKNOWN,Lea,C2:23:11:86:F8:9B,-86,1
342206,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-87,11
342206,UNKNOWN,CONGRES,00:F6:63:DD:3C:F2,-87,11
342206,UNKNOWN,CONGRES,00:F6:63:AC:D6:32,-88,6
342206,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-89,6
342206,UNKNOWN,eduroam,00:F6:63:AC:D6:34,-89,6
342206,UNKNOWN,ISIR,E8:65:D4:72:AC:61,-89,1
342206,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-89,10
342206,UNKNOWN,ISCD,E8:65:D4:72:F9:71,-90,11
342206,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-91,1
342206,UNKNOWN,ISIR,E8:65:D4:4E:A6:81,-91,7
342206,UNKNOWN,SWING,90:4C:81:7E:0E:B0,-91,11
342206,UNKNOWN,eduspot,E4:AA:5D:E9:D4:00,-93,11
342206,UNKNOWN,SWIM,90:4C:81:7E:0E:B2,-94,11
342206,UNKNOWN,SWIU,90:4C:81:7E:0E:B1,-96,11
348822,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-43,6
348822,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-62,6
348822,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-62,6
348822,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-62,6
348822,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-76,1
348822,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-76,1
348822,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-77,1
348822,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-83,6
348822,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-83,1
348822,UNKNOWN,eduspot,00:F6:63:AC:D6:31,-86,6
348822,UNKNOWN,eduroam,00:F6:63:AC:D6:34,-87,6
348822,UNKNOWN,CONGRES,00:F6:63:AC:D6:32,-87,6
348822,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-87,11
348822,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-88,1
348822,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-89,11
348822,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-89,11
348822,UNKNOWN,CONGRES,00:F6:63:DD:3C:F2,-90,11
348822,UNKNOWN,ISCD,E8:65:D4:72:F9:71,-90,11
348822,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-91,10
348822,UNKNOWN,SWIM,90:4C:81:7E:0E:B2,-91,11
348822,UNKNOWN,SWIU,90:4C:81:7E:0E:B1,-92,11
355621,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-37,6
355621,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-67,6
355621,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-68,6
355621,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-68,6
355621,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-76,1
355621,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-77,1
355621,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-77,1
355621,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-82,1
355621,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-84,6
355621,UNKNOWN,eduspot,00:F6:63:AC:D6:31,-85,6
355621,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-85,11
355621,UNKNOWN,eduroam,00:F6:63:AC:D6:34,-87,6
355621,UNKNOWN,CONGRES,00:F6:63:AC:D6:32,-87,6
355621,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-87,11
355621,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-87,11
355621,UNKNOWN,ISIR,E8:65:D4:72:A0:D1,-88,1
355621,UNKNOWN,CONGRES,00:F6:63:DD:3C:F2,-88,11
355621,UNKNOWN,iPhone de Floran,02:96:3C:82:B6:F9,-88,6
355621,UNKNOWN,ISCD,E8:65:D4:72:F9:71,-89,11
355621,UNKNOWN,ISIR,E8:65:D4:4E:A6:81,-92,7
355621,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-92,10
362441,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-47,6
362441,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-69,6
362441,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-69,6
362441,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-70,6
362441,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-74,1
362441,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-75,1
362441,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-75,1
362441,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-82,1
362441,UNKNOWN,ISIR,E8:65:D4:4E:A6:81,-85,7
362441,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-87,6
362441,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-87,11
362441,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-87,11
362441,UNKNOWN,CONGRES,00:F6:63:DD:3C:F2,-88,11
362441,UNKNOWN,ISCD,E8:65:D4:72:F9:71,-90,11
362441,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-91,10
362441,UNKNOWN,iPhone de Floran,02:96:3C:82:B6:F9,-92,6
362441,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-94,11
369258,UNKNOWN,iPhone,3A:98:C9:89:CB:3F,-40,6
369258,UNKNOWN,eduroam,00:F6:63:CA:DD:A4,-65,6
369258,UNKNOWN,CONGRES,00:F6:63:CA:DD:A2,-65,6
369258,UNKNOWN,eduspot,00:F6:63:CA:DD:A1,-65,6
369258,UNKNOWN,CONGRES,00:F6:63:C7:2A:72,-78,1
369258,UNKNOWN,eduspot,00:F6:63:C7:2A:71,-78,1
369258,UNKNOWN,eduroam,00:F6:63:C7:2A:74,-79,1
369258,UNKNOWN,ISIR,E8:65:D4:72:A0:E1,-83,1
369258,UNKNOWN,eduroam,00:F6:63:DD:3C:F4,-87,11
369258,UNKNOWN,ISIR,E8:65:D4:72:AC:59,-88,6
369258,UNKNOWN,eduspot,00:F6:63:DD:3C:F1,-88,11
369258,UNKNOWN,ISIR,E8:65:D4:4E:A6:81,-89,7
369258,UNKNOWN,CONGRES,00:F6:63:DD:3C:F2,-89,11
369258,UNKNOWN,ISCD,E8:65:D4:72:F9:71,-89,11
369258,UNKNOWN,ISIR,E8:65:D4:72:A0:D9,-90,11
369258,UNKNOWN,HUAWEI-B525-9027,D8:9B:3B:DD:90:27,-91,10
